院校代码,院校名称,批次,招生备注,科类,专业组代码,专业序号,专业名称,专业备注,语种要求,选科要求,计划招数,学制,学费,2024_最低分,2024_最低位次,2023_最低分,2023_最低位次,2022_最低分,2022_最低位次,2021_最低分,2021_最低位次
10030,北京外国语大学,本科批,本科,历史,211,25,日语,(高级翻译)(校本部),,不限,1.0,4.0,6000.0,604.0,2497.0,621.0,1334.0,595.0,2168.0,630.0,548.0
10030,北京外国语大学,本科批,本科,历史,211,26,日语,(日本研究)(校本部),,不限,1.0,4.0,6000.0,604.0,2497.0,621.0,1334.0,595.0,2168.0,630.0,548.0
10030,北京外国语大学,本科批,本科,历史,211,27,葡萄牙语,(法学)(校本部),,不限,1.0,4.0,6000.0,,,,,,,,
10030,北京外国语大学,本科批,本科,历史,211,28,翻译,(外交外事高级翻译)(校本部),(语种要求：英语),不限,1.0,4.0,6000.0,617.0,1282.0,618.0,1564.0,600.0,1678.0,626.0,738.0
10030,北京外国语大学,本科批,本科,历史,211,29,工商管理类,(工商管理，会计学，国际商务，电子商务(数字化运营与创新))(校本部),,不限,1.0,4.0,5000.0,,,,,,,,
10030,北京外国语大学,本科批,本科,历史,212,14,外交学,(校本部),,政治,2.0,4.0,5000.0,606.0,2229.0,620.0,1398.0,599.0,1785.0,620.0,1074.0
10030,北京外国语大学,本科批,本科,历史,212,15,国际组织与全球治理,(校本部),,政治,1.0,4.0,5000.0,606.0,2229.0,627.0,990.0,0.0,0.0,0.0,0.0
10030,北京外国语大学,本科批,本科,历史,213,30,外交学,(与英国基尔大学中外合作办学项目，第一、二、四学年学费国内86000元/学年；第三学年在国外学习期间须另缴纳国外合作高校学费(按照该校当年的收费标准缴纳)，具体培养模式和学习费用请查看学校网站)(校本部)(中外合作办学),,政治,2.0,4.0,86000.0,606.0,2229.0,620.0,1398.0,599.0,1785.0,620.0,1074.0
10030,北京外国语大学,特殊类型招生批,特殊类型招生,历史,703,1,俄语,(具体要求请查看学校招生章程)(校本部)(综合评价考生),,不限,1.0,4.0,6000.0,,,,,,,,
10030,北京外国语大学,特殊类型招生批,特殊类型招生,历史,703,2,朝鲜语,(朝鲜半岛研究)(具体要求请查看学校招生章程)(校本部)(综合评价考生),,不限,1.0,4.0,6000.0,,,,,,,,
10030,北京外国语大学,特殊类型招生批,特殊类型招生,历史,703,3,菲律宾语,(东南亚研究)(具体要求请查看学校招生章程)(校本部)(综合评价考生),,不限,1.0,4.0,6000.0,,,,,,,,
10030,北京外国语大学,特殊类型招生批,特殊类型招生,历史,703,4,僧伽罗语,(南亚研究)(具体要求请查看学校招生章程)(校本部)(综合评价考生),,不限,1.0,4.0,6000.0,,,,,,,,
10030,北京外国语大学,特殊类型招生批,特殊类型招生,历史,703,5,葡萄牙语,(具体要求请查看学校招生章程)(校本部)(综合评价考生),,不限,1.0,4.0,6000.0,,,,,,,,
10030,北京外国语大学,特殊类型招生批,特殊类型招生,历史,703,6,马达加斯加语,(法语)(具体要求请查看学校招生章程)(校本部)(综合评价考生),,不限,1.0,4.0,6000.0,,,,,,,,
10031,北京第二外国语学院,本科批,本科,历史,205,1,英语,(培养国际传播与全球治理人才)(第一学年延庆校区，第二至四学年校本部),(成绩要求：外语≥90)(语种要求：英语),不限,1.0,4.0,5000.0,572.0,8079.0,584.0,6046.0,583.0,3808.0,597.0,3719.0
10031,北京第二外国语学院,本科批,本科,历史,206,2,日语,(中日人文交流国际复合)(“2+2”赴日自费项目，具体培养模式和学习费用请查看学校网站)(第一学年延庆校区，第二学年朝阳校区，第三、四学年日本),(成绩要求：外语≥90),不限,1.0,4.0,5000.0,554.0,13173.0,573.0,8454.0,567.0,7184.0,592.0,4657.0
10031,北京第二外国语学院,本科批,本科,历史,206,3,日语,(培养漫画文创人才)(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,5000.0,554.0,13173.0,573.0,8454.0,567.0,7184.0,592.0,4657.0
10031,北京第二外国语学院,本科批,本科,历史,206,4,泰语,(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,5000.0,,,,,,,,
10031,北京第二外国语学院,本科批,本科,历史,206,5,印度尼西亚语,(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,5000.0,,,,,,,,
10031,北京第二外国语学院,本科批,本科,历史,206,6,俄语,(辅修国际事务与国际关系专业，合格者同时授予辅修学士学位)(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,5000.0,554.0,13173.0,561.0,11740.0,0.0,0.0,0.0,0.0
10031,北京第二外国语学院,本科批,本科,历史,206,7,阿尔巴尼亚语,(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,5000.0,,,,,,,,
10031,北京第二外国语学院,本科批,本科,历史,206,8,保加利亚语,(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,5000.0,,,,,,,,
10031,北京第二外国语学院,本科批,本科,历史,206,9,拉脱维亚语,(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,5000.0,,,,,,,,
10031,北京第二外国语学院,本科批,本科,历史,206,10,波斯语,(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,5000.0,,,,,,,,
10031,北京第二外国语学院,本科批,本科,历史,206,11,土耳其语,(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,5000.0,,,,,,,,
10031,北京第二外国语学院,本科批,本科,历史,206,12,希伯来语,(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,5000.0,,,,,,,,
10031,北京第二外国语学院,本科批,本科,历史,206,13,会展经济与管理,(培养国际会展活动策划与运营人才；辅修英语专业，合格者同时授予辅修学士学位)(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,4200.0,554.0,13173.0,561.0,11740.0,0.0,0.0,0.0,0.0
10031,北京第二外国语学院,本科批,本科,历史,206,14,酒店管理,(辅修英语专业，合格者同时授予辅修学士学位；含：培养数智化运营与管理、康养投资与运营人才；第三学年专业分流，具体培养模式请查看学校网站)(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,4200.0,554.0,13173.0,562.0,11437.0,0.0,0.0,0.0,0.0
10031,北京第二外国语学院,本科批,本科,历史,206,15,财务管理,(培养西语人才)(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,4200.0,,,,,,,,
10031,北京第二外国语学院,本科批,本科,历史,206,16,市场营销,(培养国际数字营销人才；辅修英语专业，合格者同时授予辅修学士学位)(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,4200.0,554.0,13173.0,0.0,0.0,570.0,6430.0,590.0,5038.0
10031,北京第二外国语学院,本科批,本科,历史,206,17,国际经济与贸易,(培养国际服务贸易人才；辅修英语专业，合格者同时授予辅修学士学位)(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,4200.0,554.0,13173.0,570.0,9219.0,569.0,6656.0,0.0,0.0
10031,北京第二外国语学院,本科批,本科,历史,206,18,贸易经济,(培养国际文化贸易人才；辅修英语专业，合格者同时授予辅修学士学位)(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,4200.0,554.0,13173.0,561.0,11740.0,0.0,0.0,0.0,0.0
10031,北京第二外国语学院,本科批,本科,历史,206,21,汉语国际教育,(辅修英语专业，合格者同时授予辅修学士学位)(朝阳校区),(成绩要求：外语≥90),不限,1.0,4.0,4200.0,554.0,13173.0,573.0,8454.0,0.0,0.0,0.0,0.0
10031,北京第二外国语学院,本科批,本科,历史,207,19,外交学,(培养政党外交人才；辅修英语专业，合格者同时授予辅修学士学位)(朝阳校区),(成绩要求：外语≥90),政治,3.0,4.0,4200.0,575.0,7462.0,580.0,6825.0,576.0,5055.0,594.0,4122.0
10031,北京第二外国语学院,本科批,本科,历史,207,20,国际事务与国际关系,(培养国际组织人才；辅修英语专业，合格者同时授予辅修学士学位)(朝阳校区),(成绩要求：外语≥90),政治,3.0,4.0,4200.0,575.0,7462.0,588.0,5265.0,576.0,5055.0,597.0,3723.0
10032,北京语言大学,本科提前批,提前批本科.非军检院校,历史,103,1,阿拉伯语,(涉外石油人才实验班)(校本部),(语种要求：英语),不限,1.0,4.0,6000.0,574.0,7554.0,591.0,4772.0,581.0,4148.0,0.0,0.0
10032,北京语言大学,本科提前批,提前批本科.非军检院校,历史,103,2,外国语言文学类,(小语种)(日语(日本研究)，法语(法国研究)，西班牙语(欧洲研究)，意大利语(欧洲研究)，阿拉伯语(中东学)，波斯语(中东学))(校本部),(语种要求：英语),不限,8.0,4.0,6000.0,,,,,,,,
10032,北京语言大学,本科批,本科,历史,211,9,经济学,(培养数智分析人才)(校本部),,不限,1.0,4.0,5000.0,570.0,8625.0,579.0,7063.0,0.0,0.0,0.0,0.0
10032,北京语言大学,本科批,本科,历史,211,10,国际经济与贸易,(培养数智商务人才)(校本部),,不限,1.0,4.0,5000.0,,,,,,,,
10032,北京语言大学,本科批,本科,历史,211,11,外国语言文学类,(英语，英语(英西复语)，商务英语，翻译(汉英法多语实验班))(校本部),(语种要求：英语),不限,4.0,4.0,6000.0,570.0,8625.0,581.0,6642.0,581.0,4148.0,0.0,0.0
10032,北京语言大学,本科批,本科,历史,211,12,翻译,(AI翻译实验班)(校本部),(语种要求：英语),不限,1.0,4.0,6000.0,570.0,8625.0,585.0,5850.0,0.0,0.0,0.0,0.0
10032,北京语言大学,本科批,本科,历史,211,14,网络与新媒体,(智能传播)(校本部),,不限,1.0,4.0,5000.0,570.0,8625.0,579.0,7063.0,0.0,0.0,0.0,0.0
10032,北京语言大学,本科批,本科,历史,211,17,传播学,(梧桐计划人才实验班)(校本部),,不限,1.0,4.0,5000.0,570.0,8625.0,579.0,7063.0,0.0,0.0,0.0,0.0
10032,北京语言大学,本科批,本科,历史,211,18,新闻学,(国际传播实验班)(校本部),,不限,2.0,4.0,5000.0,570.0,8625.0,0.0,0.0,589.0,2929.0,0.0,0.0
10032,北京语言大学,本科批,本科,历史,211,19,中国语言文学类,(汉语国际教育，古典文献学，汉语言文学)(校本部),,不限,8.0,4.0,5000.0,,,,,,,,
10032,北京语言大学,本科批,本科,历史,212,20,国际经济与贸易,(培养国际语言产业管理人才；与法国克莱蒙高等商学院中外合作办学项目，4年均在国内学习，学费100000元/学年，具体培养模式和学习费用请查看学校网站)(海南国际学院)(中外合作办学),,不限,9.0,4.0,100000.0,,,,,,,,
10032,北京语言大学,本科批,本科,历史,213,13,国际政治,(校本部),,政治,1.0,4.0,5000.0,579.0,6469.0,603.0,3017.0,0.0,0.0,0.0,0.0
10032,北京语言大学,本科批,本科,历史,213,15,国际事务与国际关系,(校本部),,政治,1.0,4.0,5000.0,579.0,6469.0,603.0,3017.0,0.0,0.0,0.0,0.0
10032,北京语言大学,本科批,本科,历史,213,16,国际组织与全球治理,(校本部),,政治,1.0,4.0,5000.0,579.0,6469.0,603.0,3017.0,0.0,0.0,0.0,0.0
10033,中国传媒大学,本科提前批,提前批本科.非军检院校,历史,111,1,马来语,(中马文化交流与国际事务)(校本部),(语种要求：英语),不限,2.0,4.0,6000.0,,,,,,,,
10033,中国传媒大学,本科提前批,提前批本科.非军检院校,历史,111,2,日语,(中日文化交流与国际事务)(校本部),(语种要求：英语),不限,2.0,4.0,6000.0,,,,,,,,
10033,中国传媒大学,本科提前批,提前批本科.非军检院校,历史,111,3,意大利语,(中意文化交流与国际事务)(校本部),(语种要求：英语),不限,2.0,4.0,6000.0,,,,,,,,
10033,中国传媒大学,本科批,本科,历史,208,37,英语,(区域国别卓越人才实验班)(校本部),(语种要求：英语),不限,2.0,4.0,6000.0,597.0,3381.0,606.0,2678.0,591.0,2659.0,614.0,1489.0
10033,中国传媒大学,本科批,本科,历史,209,32,广告学,(培养品牌学人才)(校本部),,不限,4.0,4.0,5000.0,597.0,3381.0,622.0,1262.0,611.0,886.0,621.0,964.0
10033,中国传媒大学,本科批,本科,历史,209,33,网络与新媒体,(培养智能融媒体运营人才)(校本部),,不限,2.0,4.0,5000.0,597.0,3381.0,603.0,3017.0,0.0,0.0,0.0,0.0
10033,中国传媒大学,本科批,本科,历史,209,34,数字出版,(校本部),,不限,3.0,4.0,5000.0,597.0,3381.0,606.0,2678.0,597.0,1981.0,0.0,0.0
10033,中国传媒大学,本科批,本科,历史,209,35,新闻学,(培养新闻舆论学人才)(校本部),,不限,2.0,4.0,5000.0,,,,,,,,
10033,中国传媒大学,本科批,本科,历史,209,36,传播学,(校本部),,不限,3.0,4.0,5000.0,597.0,3381.0,603.0,3017.0,0.0,0.0,622.0,948.0
10033,中国传媒大学,本科批,本科,历史,209,38,汉语言文学,(校本部),,不限,2.0,4.0,5000.0,597.0,3381.0,612.0,2068.0,596.0,2075.0,618.0,1198.0
10033,中国传媒大学,本科批,本科,历史,209,39,行政管理,(培养媒介与公共治理人才)(校本部),,不限,3.0,4.0,5000.0,,,,,,,,
10033,中国传媒大学,本科批,本科,历史,210,40,广告学,(与英国诺丁汉特伦特大学中外合作办学项目，学费85000元/学年，具体培养模式和学习费用请查看学校网站)(校本部)(中外合作办学),,不限,2.0,4.0,85000.0,597.0,3381.0,622.0,1262.0,611.0,886.0,621.0,964.0
10033,中国传媒大学,本科批,本科,历史,210,41,传播学,(与美国密苏里哥伦比亚大学中外合作办学项目，学费85000元/学年，具体培养模式和学习费用请查看学校网站)(校本部)(中外合作办学),,不限,3.0,4.0,85000.0,597.0,3381.0,603.0,3017.0,0.0,0.0,622.0,948.0
10033,中国传媒大学,本科批,本科,历史,215,31,戏剧影视文学,(校本部),,不限,2.0,4.0,8000.0,594.0,3819.0,0.0,0.0,0.0,0.0,0.0,0.0
10034,中央财经大学,本科批,本科,历史,206,3,财政学类,(财政学，税收学，资产评估，财政学(财政基础理论基地班)，税收学(全球税收治理菁英班))(北京市),,不限,8.0,4.0,5000.0,608.0,2019.0,626.0,1041.0,607.0,1119.0,0.0,0.0
10034,中央财经大学,本科批,本科,历史,206,4,金融学,(含：金融学、金融学(北外英语联培)专业)(北京市),,不限,4.0,4.0,5000.0,608.0,2019.0,614.0,1877.0,0.0,0.0,0.0,0.0
10034,中央财经大学,本科批,本科,历史,206,5,工商管理类,(会计学院)(会计学，会计学(法学、会计学双学位项目)，财务管理)(北京市),,不限,5.0,4.0,5000.0,608.0,2019.0,622.0,1262.0,603.0,1423.0,0.0,0.0
10034,中央财经大学,本科批,本科,历史,206,6,经济与贸易类,(国际经济与贸易，国际经济与贸易(国际贸易、应统双学位项目)，国际商务，贸易经济)(北京市),,不限,4.0,4.0,5000.0,608.0,2019.0,615.0,1787.0,598.0,1881.0,0.0,0.0
10034,中央财经大学,本科批,本科,历史,206,8,经济学类,(经济学，国民经济管理)(北京市),,不限,3.0,4.0,5000.0,608.0,2019.0,620.0,1398.0,600.0,1678.0,0.0,0.0
10034,中央财经大学,本科批,本科,历史,206,9,工商管理类,(商学院)(工商管理，工商管理(法学、工管双学位项目)，市场营销(大数据营销)，人力资源管理，供应链管理，供应链管理(供应链、经统双学位项目))(北京市),,不限,3.0,4.0,5000.0,608.0,2019.0,622.0,1262.0,603.0,1423.0,0.0,0.0
10034,中央财经大学,本科批,本科,历史,206,10,公共管理类,(行政管理，公共事业管理，城市管理)(北京市),,不限,2.0,4.0,5000.0,608.0,2019.0,0.0,0.0,597.0,1981.0,0.0,0.0
10034,中央财经大学,本科批,本科,历史,206,11,法学,(含：法学(卓越法治人才教育培养计划)、法学(涉外法治人才培养基地班)、法学(法学+会计学双学位项目)、法学(法学+工商管理双学位项目)专业)(北京市),,不限,3.0,4.0,5000.0,608.0,2019.0,615.0,1787.0,597.0,1981.0,612.0,1673.0
10034,中央财经大学,本科批,本科,历史,206,12,社会学类,(社会学(经济社会学)，社会工作(金融领域))(北京市),,不限,1.0,4.0,5000.0,608.0,2019.0,614.0,1877.0,598.0,1881.0,0.0,0.0
10034,中央财经大学,本科批,本科,历史,206,13,新闻传播学类,(新闻学(财经新闻)，广告学(品牌管理))(北京市),,不限,2.0,4.0,5000.0,608.0,2019.0,614.0,1877.0,0.0,0.0,0.0,0.0
10034,中央财经大学,本科批,本科,历史,206,14,汉语言文学,(北京市),,不限,1.0,4.0,5000.0,608.0,2019.0,614.0,1877.0,0.0,0.0,611.0,1775.0
10034,中央财经大学,本科批,本科,历史,206,15,文化产业管理,(北京市),,不限,2.0,4.0,5000.0,608.0,2019.0,0.0,0.0,600.0,1678.0,0.0,0.0
10034,中央财经大学,本科批,本科,历史,207,7,国际经济与贸易,(培养国际贸易、金融风险管理人才；与澳大利亚维多利亚大学中外合作办学项目，具体培养模式和学习费用请查看学校网站)(北京市)(中外合作办学),,不限,6.0,4.0,100000.0,,,,,,,,
10034,中央财经大学,特殊类型招生批,特殊类型招生,历史,703,1,外国语言文学类,(财经英语、财经翻译)(英语(财经英语)，翻译(财经翻译))(北京市)(高校专项计划),(语种要求：英语),不限,1.0,4.0,6000.0,,,,,,,,
10036,对外经济贸易大学,本科提前批,提前批本科.非军检院校,历史,103,1,法语,(选拔进入国贸双学士学位项目)(北京市),(语种要求：英语),不限,2.0,4.0,6000.0,598.0,3232.0,613.0,1977.0,600.0,1678.0,0.0,0.0
10036,对外经济贸易大学,本科提前批,提前批本科.非军检院校,历史,103,2,德语,(选拔进入财管双学士学位项目)(北京市),(语种要求：英语),不限,2.0,4.0,6000.0,598.0,3232.0,613.0,1977.0,595.0,2168.0,0.0,0.0
10036,对外经济贸易大学,本科提前批,提前批本科.非军检院校,历史,103,3,日语,(选拔进入国贸双学士学位项目)(北京市),(语种要求：英语),不限,2.0,4.0,6000.0,598.0,3232.0,605.0,2790.0,592.0,2520.0,0.0,0.0
