subject_group,school_code,school_name,major_group_code,actual_group_min_score,actual_group_min_rank,major_code,major_name,actual_major_min_score,actual_major_min_rank,actual_major_max_score,actual_major_avg_score,actual_major_admit_count,selection_requirement,college_department,major_note,actual_group_plan_count,actual_group_filing_count,actual_group_vacancy_count,group_note,group_major_count
历史,10040,外交学院,107,621,1885,004,国际事务与国际关系,621,1779,631.0,,4,历+政,,,4,4,,,1
历史,10041,中国人民公安大学,111,586,8854,024,侦查学(面向生源地海关缉私部门入警就业),610,3336,610.0,,1,历+政,,男,105,105,,男,14
历史,10041,中国人民公安大学,111,586,8854,003,侦查学,605,4235,628.0,,17,历+政,,男,105,105,,男,14
历史,10041,中国人民公安大学,111,586,8854,001,治安学,593,6999,609.0,,17,历+政,,男,105,105,,男,14
历史,10041,中国人民公安大学,111,586,8854,025,公安情报学(面向生源地海关缉私部门入警就业),593,6999,599.0,,2,历+政,,男,105,105,,男,14
历史,10041,中国人民公安大学,111,586,8854,004,公安情报学,592,7273,625.0,,11,历+政,,男,105,105,,男,14
历史,10041,中国人民公安大学,111,586,8854,008,警务指挥与战术,589,8167,597.0,,5,历+政,,男,105,105,,男,14
历史,10041,中国人民公安大学,111,586,8854,018,侦查学(面向生源地国家移民管理机构入警就业),588,8476,619.0,,3,历+政,,男,105,105,,男,14
历史,10041,中国人民公安大学,111,586,8854,020,移民管理(面向生源地国家移民管理机构入警就业),588,8476,613.0,,7,历+政,,男,105,105,,男,14
历史,10041,中国人民公安大学,111,586,8854,019,犯罪学(面向生源地国家移民管理机构入警就业),588,8476,588.0,,1,历+政,,男,105,105,,男,14
历史,10041,中国人民公安大学,111,586,8854,005,犯罪学,587,8798,626.0,,11,历+政,,男,105,105,,男,14
历史,10041,中国人民公安大学,111,586,8854,002,治安学(警察法学),587,8798,624.0,,17,历+政,,男,105,105,,男,14
历史,10041,中国人民公安大学,111,586,8854,006,公安管理学,587,8798,600.0,,11,历+政,,男,105,105,,男,14
历史,10041,中国人民公安大学,111,586,8854,017,治安学(面向生源地国家移民管理机构人警就业),587,8798,587.0,,1,历+政,,男,105,105,,男,14
历史,10041,中国人民公安大学,111,586,8854,023,公安情报学(面向生源地铁路公安机关入警就业),586,9118,586.0,,1,历+政,,男,105,105,,男,14
历史,10041,中国人民公安大学,112,605,4077,007,涉外警务,605,4235,628.0,,5,历+政,,男,5,5,,男,1
历史,10041,中国人民公安大学,113,630,1045,011,侦查学,646,323,647.0,,2,历+政,,女,13,13,,女,9
历史,10041,中国人民公安大学,113,630,1045,014,公安管理学,635,792,635.0,,1,历+政,,女,13,13,,女,9
历史,10041,中国人民公安大学,113,630,1045,009,治安学,633,912,637.0,,2,历+政,,女,13,13,,女,9
历史,10041,中国人民公安大学,113,630,1045,012,公安情报学,633,912,633.0,,1,历+政,,女,13,13,,女,9
历史,10041,中国人民公安大学,113,630,1045,021,侦查学(面向生源地国家移民管理机构入警就业),633,912,633.0,,1,历+政,,女,13,13,,女,9
历史,10041,中国人民公安大学,113,630,1045,022,移民管理(面向生源地国家移民管理机构入警就业),633,912,633.0,,1,历+政,,女,13,13,,女,9
历史,10041,中国人民公安大学,113,630,1045,016,警务指挥与战术,631,1016,631.0,,1,历+政,,女,13,13,,女,9
历史,10041,中国人民公安大学,113,630,1045,013,犯罪学,630,1107,643.0,,2,历+政,,女,13,13,,女,9
历史,10041,中国人民公安大学,113,630,1045,010,治安学(警察法学),630,1107,632.0,,2,历+政,,女,13,13,,女,9
历史,10041,中国人民公安大学,114,641,515,015,涉外警务,641,524,641.0,,1,历+政,,女,1,1,,女,1
历史,10251,华东理工大学,207,600,5092,004,法学,602,4757,602.0,,2,历,,,6,6,,,2
历史,10251,华东理工大学,207,600,5092,003,公共管理类,600,5183,601.0,,4,历,,社会学、社会工作、公共事业管理、行政管理,6,6,,,2
历史,10030,北京外国语大学,211,617,2308,020,英语(中国政法大学联合培养涉外法治人才),643,442,643.0,,1,历,,,21,21,,,16
历史,10030,北京外国语大学,211,617,2308,024,西班牙语(葡语),642,482,642.0,,1,历,,,21,21,,,16
历史,10030,北京外国语大学,211,617,2308,028,翻译(外交外事高级翻译),641,524,641.0,,1,历,,,21,21,,,16
历史,10030,北京外国语大学,211,617,2308,023,西班牙语,629,1181,629.0,,1,历,,,21,21,,,16
历史,10030,北京外国语大学,211,617,2308,017,英语,627,1338,631.0,,2,历,,,21,21,,,16
历史,10030,北京外国语大学,211,617,2308,019,英语(外语教育),623,1682,625.0,,2,历,,,21,21,,,16
历史,10030,北京外国语大学,211,617,2308,025,日语(高级翻译),623,1682,623.0,,1,历,,,21,21,,,16
历史,10030,北京外国语大学,211,617,2308,013,法学,622,1778,622.0,,1,历,,,21,21,,,16
历史,10030,北京外国语大学,211,617,2308,018,英语(国别与区域研究),621,1890,628.0,,2,历,,,21,21,,,16
历史,10030,北京外国语大学,211,617,2308,027,葡萄牙语(法学),621,1890,621.0,,1,历,,,21,21,,,16
历史,10030,北京外国语大学,211,617,2308,012,国际经济与贸易,619,2131,619.0,,1,历,,,21,21,,,16
历史,10030,北京外国语大学,211,617,2308,026,日语(日本研究),619,2131,619.0,,1,历,,,21,21,,,16
历史,10030,北京外国语大学,211,617,2308,029,工商管理类,619,2131,619.0,,1,历,,工商管理、会计学、国际商务、电子商务(数字化运营与创新),21,21,,,16
历史,10030,北京外国语大学,211,617,2308,016,汉语言文学,618,2245,618.0,,1,历,,,21,21,,,16
历史,10030,北京外国语大学,211,617,2308,022,德语,617,2366,620.0,,2,历,,,21,21,,,16
历史,10030,北京外国语大学,211,617,2308,021,俄语,617,2366,618.0,,2,历,,,21,21,,,16
历史,10030,北京外国语大学,212,616,2425,014,外交学,627,1338,630.0,,2,历+政,,,3,3,,,2
历史,10030,北京外国语大学,212,616,2425,015,国际组织与全球治理,616,2472,616.0,,1,历+政,,,3,3,,,2
历史,10030,北京外国语大学,213,606,3906,030,外交学(中外合作办学),606,4044,610.0,,2,历+政,,中外合作,2,2,,中外合作,1
历史,19422,山东大学威海分校,205,609,3490,002,中国语言文学类,615,2597,623.0,,2,历,,汉语言文学、新闻学(融媒体传播方向),18,18,,,3
历史,19422,山东大学威海分校,205,609,3490,003,外国语言文学类,611,3180,614.0,,6,历,,英语(英法双语方向)、英语(英西双语方向)、英语(英俄双语方向)、英语(国际传播方向)、英语(外事外交方向)、翻译(机辅翻译方向),18,18,,,3
历史,19422,山东大学威海分校,205,609,3490,001,经济学类,609,3505,615.0,,10,历,,金融学(数智金融方向)、金融学(保险科技方向)、国际经济与贸易(数字贸易方向),18,18,,,3
历史,10276,华东政法大学,203,612,2979,001,法学,640,539,640.0,,1,历,,卓越涉外法治人才创新基地班,20,20,,,9
历史,10276,华东政法大学,203,612,2979,002,法学,635,764,635.0,,1,历,,卓越涉外法治人才沪港交流班,20,20,,,9
历史,10276,华东政法大学,203,612,2979,003,法学,615,2535,624.0,,2,历,,卓越涉外国际金融法治人才实验班,20,20,,,9
历史,10276,华东政法大学,203,612,2979,004,知识产权,615,2535,615.0,,1,历,,卓越人才实验班,20,20,,,9
历史,10276,华东政法大学,203,612,2979,009,法学,614,2676,642.0,,8,历,,,20,20,,,9
历史,10276,华东政法大学,203,612,2979,005,网络与新媒体,614,2676,614.0,,1,历,,,20,20,,,9
历史,10276,华东政法大学,203,612,2979,008,经济学类,613,2825,613.0,,1,历,,经济学、金融学、国际经济与贸易、会计学、金融学(数量金融),20,20,,,9
历史,10276,华东政法大学,203,612,2979,007,公共管理类,613,2825,613.0,,3,历,,行政管理、劳动与社会保障,20,20,,,9
历史,10276,华东政法大学,203,612,2979,006,社会学类,612,2966,615.0,,2,历,,社会学、社会工作、社会政策,20,20,,,9
历史,10183,吉林大学,102,619,2107,001,马克思主义理论(PPE哲学政治学经济学特色班),619,2072,619.0,,1,历+政,,,1,1,,,1
历史,10183,吉林大学,215,606,4012,010,日语,609,3421,609.0,,1,历,,,4,4,,,3
历史,10183,吉林大学,215,606,4012,008,英语,608,3591,608.0,,1,历,,,4,4,,,3
历史,10183,吉林大学,215,606,4012,009,俄语,606,3950,608.0,,2,历,,,4,4,,,3
历史,10183,吉林大学,216,611,3120,005,人文科学试验班(匡亚明班),615,2535,618.0,,2,历,,汉语言文学、历史学,10,10,,,4
历史,10183,吉林大学,216,611,3120,004,"哲学(匡亚明班,拔尖学生培养基地)",614,2676,614.0,,1,历,,,10,10,,,4
历史,10183,吉林大学,216,611,3120,011,历史学,612,2966,614.0,,3,历,,,10,10,,,4
历史,10183,吉林大学,216,611,3120,007,新闻传播学类,611,3108,612.0,,4,历,,新闻学、广告学,10,10,,,4
历史,10183,吉林大学,217,611,3082,006,考古学,611,3108,620.0,,4,历,,考古学、文物与博物馆学,4,4,,,1
历史,10183,吉林大学,218,612,3013,012,"经济学(匡亚明班,拔尖学生培养基地)",616,2420,616.0,,1,历,,,8,8,,,3
历史,10183,吉林大学,218,612,3013,019,经济学,614,2676,615.0,,2,历,,培养国别与区域经济人才,8,8,,,3
历史,10183,吉林大学,218,612,3013,013,经济学类,612,2966,615.0,,5,历,,经济学、财政学、国际经济与贸易、金融学,8,8,,,3
历史,10183,吉林大学,219,610,3281,016,政治学与行政学,612,2966,615.0,,4,历+政,,政治学与行政学、国际政治、行政管理,7,7,,,3
历史,10183,吉林大学,219,610,3281,018,思想政治教育,611,3108,611.0,,1,历+政,,,7,7,,,3
历史,10183,吉林大学,219,610,3281,017,外交学,610,3259,610.0,,2,历+政,,,7,7,,,3
历史,10183,吉林大学,228,631,989,014,法学(涉外法治人才试验班),634,817,634.0,,1,历,,,4,4,,,2
历史,10183,吉林大学,228,631,989,015,法学,631,993,634.0,,3,历,,,4,4,,,2
历史,10271,上海外国语大学,209,613,2791,003,法语,614,2676,614.0,,2,历,,,5,5,,,2
历史,10271,上海外国语大学,209,613,2791,005,商务英语,613,2825,616.0,,3,历,,,5,5,,,2
历史,10271,上海外国语大学,211,606,3923,004,西班牙语(中外合作办学),606,3950,,,7,历,,中外合作,7,7,,中外合作,1
历史,10271,上海外国语大学,213,611,3037,007,法学,612,2966,620.0,,4,历,,,9,9,,,3
历史,10271,上海外国语大学,213,611,3037,008,工商管理类,612,2966,614.0,,2,历,,工商管理(企业数智化管理)、市场营销(大数据与智能营销)、财务管理(智能会计与智慧财务)、公共关系学(新技术与数智公关),9,9,,,3
历史,10271,上海外国语大学,213,611,3037,006,国际经济与贸易(日语),611,3108,613.0,,3,历,,,9,9,,,3
历史,10651,西南财经大学,207,611,3145,005,经济学(国家经济学基础人才培养基地班),618,2189,618.0,,1,历,,,18,18,,,12
历史,10651,西南财经大学,207,611,3145,013,法学(法学与金融学双学位),617,2306,617.0,,1,历,,,18,18,,,12
历史,10651,西南财经大学,207,611,3145,012,金融学(经管国际化创新实验班),617,2306,617.0,,1,历,,,18,18,,,12
历史,10651,西南财经大学,207,611,3145,007,会计学(注册会计师专门化),616,2420,616.0,,1,历,,,18,18,,,12
历史,10651,西南财经大学,207,611,3145,011,经济与贸易类,615,2535,615.0,,1,历,,国际商务(双语实验班)、国际经济与贸易(双语实验班),18,18,,,12
历史,10651,西南财经大学,207,611,3145,014,法学(法学与国商双学位),615,2535,615.0,,1,历,,,18,18,,,12
历史,10651,西南财经大学,207,611,3145,006,工商管理类(会计学院),614,2676,614.0,,2,历,,会计学(大数据会计)、财务管理、审计学,18,18,,,12
历史,10651,西南财经大学,207,611,3145,008,会计学(双语实验班),614,2676,614.0,,1,历,,,18,18,,,12
历史,10651,西南财经大学,207,611,3145,010,财政学类,613,2825,613.0,,1,历,,财政学、税收学,18,18,,,12
历史,10651,西南财经大学,207,611,3145,004,金融学类(保险),612,2966,612.0,,1,历,,保险学、保险学(财务与会计双语实验班),18,18,,,12
历史,10651,西南财经大学,207,611,3145,003,金融学类,612,2966,614.0,,4,历,,金融学、金融学(证券与期货方向)、金融学(双语实验班)、信用管理、投资学,18,18,,,12
历史,10651,西南财经大学,207,611,3145,009,工商管理类,611,3108,612.0,,3,历,,工商管理、工商管理(双语实验班)、市场营销、旅游管理、供应链管理、人力资源管理,18,18,,,12
历史,10651,西南财经大学,208,583,10047,015,会计学(中外合作办学),593,6870,604.0,,5,历,,中外合作,14,14,,中外合作,3
历史,10651,西南财经大学,208,583,10047,017,国际商务(中外合作办学),590,7706,610.0,,4,历,,中外合作,14,14,,中外合作,3
历史,10651,西南财经大学,208,583,10047,016,市场营销(中外合作办学)(金融服务与营销),583,9969,588.0,,5,历,,中外合作,14,14,,中外合作,3
历史,10288,南京理工大学,206,595,6349,004,语言学(语言信息智能处理),597,5866,,,3,历,,,8,8,,,3
历史,10288,南京理工大学,206,595,6349,002,英语,596,6102,,,3,历,,,8,8,,,3
历史,10288,南京理工大学,206,595,6349,003,日语,595,6359,,,2,历,,,8,8,,,3
历史,10010,北京化工大学,207,590,7555,005,法学(卓越实验班),606,4044,606.0,,1,历,,,12,12,,,3
历史,10010,北京化工大学,207,590,7555,004,工商管理类(新文科经管法),591,7548,598.0,,9,历,,财务管理、会计学、工商管理、国际经济与贸易、行政管理、公共事业管理、法学,12,12,,,3
历史,10010,北京化工大学,207,590,7555,006,英语,590,7863,592.0,,2,历,,,12,12,,,3
历史,10052,中央民族大学,216,610,3256,025,汉语言文学,619,2072,621.0,,4,历,,,46,46,,,14
历史,10052,中央民族大学,216,610,3256,023,历史学,619,2072,620.0,,3,历,,,46,46,,,14
历史,10052,中央民族大学,216,610,3256,022,历史学类,617,2306,618.0,,2,历,,考古学、文物与博物馆学,46,46,,,14
历史,10052,中央民族大学,216,610,3256,017,哲学类,615,2535,618.0,,2,历,,哲学、宗教学,46,46,,,14
历史,10052,中央民族大学,216,610,3256,024,教育学,615,2535,616.0,,2,历,,,46,46,,,14
历史,10052,中央民族大学,216,610,3256,021,民族学,615,2535,616.0,,2,历,,,46,46,,,14
历史,10052,中央民族大学,216,610,3256,019,法学类,613,2825,620.0,,7,历,,法学、法学(涉外法治),46,46,,,14
历史,10052,中央民族大学,216,610,3256,020,社会学类,612,2966,615.0,,2,历,,社会学、社会工作,46,46,,,14
历史,10052,中央民族大学,216,610,3256,030,外国语言文学类,612,2966,613.0,,2,历,,英语、翻译,46,46,,,14
历史,10052,中央民族大学,216,610,3256,026,汉语国际教育,612,2966,612.0,,3,历,,,46,46,,,14
历史,10052,中央民族大学,216,610,3256,028,工商管理类,611,3108,612.0,,5,历,,工商管理、会计学、财务管理、人力资源管理,46,46,,,14
历史,10052,中央民族大学,216,610,3256,029,公共管理类,610,3259,614.0,,4,历,,公共事业管理、行政管理,46,46,,,14
历史,10052,中央民族大学,216,610,3256,018,经济学类,610,3259,612.0,,4,历,,经济学、财政学、金融学、国际经济与贸易,46,46,,,14
历史,10052,中央民族大学,216,610,3256,027,新闻传播学类,610,3259,612.0,,4,历,,新闻学、广告学、网络与新媒体,46,46,,,14
历史,10730,兰州大学,211,601,4962,015,历史学类,615,2535,,,2,历,,历史学(基地班)、历史学、文物与博物馆学,19,19,,,10
历史,10730,兰州大学,211,601,4962,018,法学(涉外法治创新班),612,2966,,,2,历,,,19,19,,,10
历史,10730,兰州大学,211,601,4962,013,汉语言文学,606,3950,,,2,历,,,19,19,,,10
历史,10730,兰州大学,211,601,4962,008,哲学,605,4140,,,2,历,,,19,19,,,10
历史,10730,兰州大学,211,601,4962,021,戏剧影视文学(数智人文创新班),604,4336,,,2,历,,,19,19,,,10
历史,10730,兰州大学,211,601,4962,020,新闻学(国际传播创新班),603,4540,,,1,历,,,19,19,,,10
历史,10730,兰州大学,211,601,4962,019,英语(国际组织创新班),603,4540,,,2,历,,,19,19,,,10
历史,10730,兰州大学,211,601,4962,011,社会学,602,4757,,,2,历,,,19,19,,,10
历史,10730,兰州大学,211,601,4962,014,德语,601,4969,,,2,历,,,19,19,,,10
历史,10730,兰州大学,211,601,4962,017,法语,601,4969,,,2,历,,,19,19,,,10
历史,10730,兰州大学,212,604,4272,009,经济学类,605,4140,,,3,历,,经济学、国际经济与贸易、金融学,5,5,,,2
历史,10730,兰州大学,212,604,4272,016,工商管理类,604,4336,,,2,历,,信息管理与信息系统、会计学、人力资源管理、行政管理,5,5,,,2
历史,10730,兰州大学,213,608,3576,012,马克思主义理论类,609,3421,,,3,历+政,,思想政治教育、马克思主义理论,5,5,,,2
历史,10730,兰州大学,213,608,3576,010,政治学类,608,3591,,,2,历+政,,政治学与行政学、国际政治,5,5,,,2
历史,10423,中国海洋大学,102,601,4988,001,法语,604,4336,604.0,,3,历,,,7,7,,,3
历史,10423,中国海洋大学,102,601,4988,003,日语,602,4757,603.0,,2,历,,可选拔至日本新潟大学进行联合培养,7,7,,,3
历史,10423,中国海洋大学,102,601,4988,002,德语,601,4969,601.0,,2,历,,,7,7,,,3
历史,10423,中国海洋大学,213,606,4031,014,汉语言文学,614,2676,615.0,,2,历,,,14,14,,,6
历史,10423,中国海洋大学,213,606,4031,016,法学,610,3259,617.0,,4,历,,教育部涉外法治人才协同培养创新基地(培育),14,14,,,6
历史,10423,中国海洋大学,213,606,4031,012,国际经济与贸易,609,3421,610.0,,2,历,,,14,14,,,6
历史,10423,中国海洋大学,213,606,4031,010,旅游管理,609,3421,609.0,,2,历,,,14,14,,,6
历史,10423,中国海洋大学,213,606,4031,015,新闻传播学类,607,3766,609.0,,2,历,,新闻学、网络与新媒体,14,14,,,6
历史,10423,中国海洋大学,213,606,4031,013,英语,606,3950,606.0,,2,历,,,14,14,,,6
历史,10423,中国海洋大学,214,602,4824,018,行政管理,603,4540,606.0,,3,历,,含全球环境治理(“环境科学+行政管理”)双学位,9,9,,,4
历史,10423,中国海洋大学,214,602,4824,011,市场营销(数智营销管理),603,4540,605.0,,2,历,,,9,9,,,4
历史,10423,中国海洋大学,214,602,4824,009,工商管理(数字化创新管理),603,4540,603.0,,1,历,,,9,9,,,4
历史,10423,中国海洋大学,214,602,4824,020,公共事业管理,602,4757,602.0,,3,历,,,9,9,,,4
历史,10423,中国海洋大学,215,605,4232,017,法学(中外合作办学),605,4140,606.0,,4,历,,中外合作,4,4,,中外合作,1
历史,10423,中国海洋大学,216,611,3113,019,政治学与行政学,611,3108,612.0,,2,历+政,,,2,2,,,1
历史,10497,武汉理工大学,201,590,7711,010,法学类,596,6223,601.0,,6,历,,法学、社会工作,36,36,,,5
历史,10497,武汉理工大学,201,590,7711,007,经济学类,593,6999,595.0,,3,历,,经济学、金融学,36,36,,,5
历史,10497,武汉理工大学,201,590,7711,006,工商管理类,591,7548,599.0,,9,历,,人力资源管理、工商管理、会计学、创业管理,36,36,,,5
历史,10497,武汉理工大学,201,590,7711,008,外国语言文学类,590,7863,594.0,,8,历,,英语、法语,36,36,,,5
历史,10497,武汉理工大学,201,590,7711,011,网络与新媒体,590,7863,597.0,,10,历,,,36,36,,,5
历史,10497,武汉理工大学,215,596,6086,009,思想政治教育,596,6223,601.0,,4,历+政,,,4,4,,,1
历史,10497,武汉理工大学,217,588,8472,012,金融学(中外合作办学),588,8476,590.0,,4,历,,中外合作,4,4,,中外合作,1
历史,10033,中国传媒大学,111,598,5651,001,马来语(中马文化交流与国际事务),600,5295,609.0,,2,历,,,6,6,,,3
历史,10033,中国传媒大学,111,598,5651,003,意大利语(中意文化交流与国际事务),598,5751,609.0,,2,历,,,6,6,,,3
历史,10033,中国传媒大学,111,598,5651,002,日语(中日文化交流与国际事务),598,5751,598.0,,2,历,,,6,6,,,3
历史,10033,中国传媒大学,208,610,3331,037,英语,610,3336,610.0,,2,历,,区域国别卓越人才实验班,2,2,,,1
历史,10033,中国传媒大学,209,612,2922,035,新闻学,617,2366,617.0,,2,历,,培养新闻舆论学人才,19,19,,,7
历史,10033,中国传媒大学,209,612,2922,032,广告学,616,2472,628.0,,4,历,,培养品牌学人才,19,19,,,7
历史,10033,中国传媒大学,209,612,2922,036,传播学,616,2472,626.0,,3,历,,,19,19,,,7
