subject_group,school_code,school_name,major_group_code,selection_requirement,group_majors_text,actual_group_min_score,actual_group_min_rank,actual_group_plan_count,actual_group_filing_count,actual_group_vacancy_count,group_note,group_major_count
物理,10618,重庆交通大学,102,物+化,船舶电子电气工程，航海技术，轮机工程,553,77506,11,11,,,3
物理,10650,四川外国语大学,216,物,商务英语，英语，翻译,553,77532,8,8,,,3
物理,10536,长沙理工大学,218,物+化,电气工程及其自动化(创新班)，电气工程及其自动化，智能电网信息工程，能源与动力工程(创新班)，电子信息工程，自动化，人工智能，能源与动力工程，电子科学与技术，新能源科学与工程，机械设计制造及其自动化，光电信息科学与工程，通信工程，电子信息科学与技术，储能科学与工程，测控技术与仪器，机器人工程，数学与应用数学(创新班)，智能制造工程，数据科学与大数据技术，数学与应用数学，遥感科学与技术，轨道交通信号与控制，车辆工程，新能源材料与器件，材料科学与工程，土木工程(创新班)，建筑环境与能源应用工程，物理学，应用统计学，测绘工程，地理信息科学，物流工程，工程力学，食品营养与健康，港口航道与海岸工程，港口航道与海岸工程(创新班)，船舶与海洋工程，水利水电工程，道路桥梁与渡河工程(创新班)，智能建造，给排水科学与工程，道路桥梁与渡河工程，物理学(创新班)，水文与水资源工程，土木工程,552,77558,241,241,,,46
物理,11079,成都大学,223,物+化,计算机科学与技术，人工智能，电气工程及其自动化，机械设计制造及其自动化，机器人工程，电子信息工程，数据科学与大数据技术，材料科学与工程，物联网工程，化学，车辆工程，医学检验技术，药物制剂，药学，护理学,552,77711,46,46,,,15
物理,11658,海南师范大学,231,物+地,地理科学类,552,77713,2,2,,,1
物理,10126,内蒙古大学,218,物,会计学，工商管理,552,77761,2,2,,,2
物理,10186,长春理工大学,220,物+化,光电信息科学与工程(工学)，光电信息科学与工程(理学)，测控技术与仪器，探测制导与控制技术，电子科学与技术，微电子科学与工程，智能感知工程，信息对抗技术，电子信息工程，自动化，机械设计制造及其自动化，电气工程及其自动化，机械电子工程，机器人工程，通信工程，智能科学与技术，软件工程，信息安全，功能材料，新能源材料与器件，数据科学与大数据技术，数学类,552,77763,115,115,,,22
物理,11065,青岛大学,208,物+化,微电子科学与工程，智能科学与技术，软件工程，电气工程及其自动化，智能制造工程，集成电路设计与集成系统，机械工程，能源与动力工程，智能材料与结构，数学与应用数学，复合材料与工程，环境科学与工程，纺织工程，非织造材料与工程,552,77828,32,32,,,14
物理,10856,上海工程技术大学,208,物+化,智能制造工程，机器人工程，飞行器制造工程，电子信息类，光电信息科学与工程，智能车辆工程，高分子材料与工程，电子封装技术，轨道交通信号与控制，车辆工程，制药工程，交通运输，铁道工程，数据计算及应用,552,77832,39,39,,,14
物理,10488,武汉科技大学,212,物,数字经济，管理科学与工程类，物流管理(智慧物流双学士学位)，工商管理类，行政管理(数字治理)，德语(德英双语班)，英语(英语教育数智翻译涉外法商),552,77859,19,19,,,7
物理,11079,成都大学,221,物,金融科技，工程管理，工商管理,552,77895,7,7,,,3
物理,10015,北京印刷学院,206,物+化,机械工程(卓越工程师计划),552,77981,1,1,,,1
物理,10650,四川外国语大学,104,物,朝鲜语，法语(法语法学联合培养)，泰语，越南语，印地语，俄语，西班牙语，日语，德语，葡萄牙语，阿拉伯语，意大利语,552,78050,13,13,,,12
物理,10126,内蒙古大学,221,物+化,交通运输,552,78109,3,3,,,1
物理,10173,东北财经大学,214,物,财务管理(中外合作办学),552,78139,4,4,,中外合作,1
物理,10065,天津师范大学,218,物,小学教育(师范)，英语(师范)，社会工作,552,78300,4,4,,普师,3
物理,10560,汕头大学,204,物,会计学，会计学，国际经济与贸易，国际经济与贸易，金融学，法学，会计学，市场营销，金融学，法学，工商管理，工商管理，数字经济，行政管理，行政管理，建筑学,552,78313,393,393,,,16
物理,10573,广东药科大学,201,物+化,口腔医学(5年)，临床医学(5年)，中西医临床医学(5年),552,78347,321,321,,,3
物理,10017,北京石油化工学院,204,物+化,机械工程，电气工程及其自动化，材料科学与工程,552,78351,6,6,,,3
物理,10536,长沙理工大学,217,物,数字经济(创新班)，金融学，会计学，市场营销，财务管理，工程管理,552,78463,25,25,,,6
物理,11075,三峡大学,209,物,供应链管理,552,78485,2,2,,,1
物理,80001,汕头大学医学院,214,物+化,生物医学科学，医学检验技术，药学,552,78487,141,141,,,3
物理,10332,苏州科技大学,213,物+化,机械设计制造及其自动化(中外合作办学),552,78530,2,2,,中外合作,1
物理,12048,南京特殊教育师范学院,218,物,特殊教育(师范)，孤独症儿童教育(师范),552,78541,2,2,,普师,2
物理,10445,山东师范大学,216,物+地,地理科学类,552,78557,5,5,,,1
物理,10588,广东技术师范大学,203,物,英语(师范),552,78639,93,93,,普师,1
物理,11047,上海立信会计金融学院,206,物+化,应用统计学，计算机科学与技术，数据科学与大数据技术,552,78661,6,6,,,3
物理,10589,海南大学,232,物,行政管理(中外合作办学),552,78675,2,2,,中外合作,1
物理,11658,海南师范大学,230,物,应用心理学(师范),552,78702,2,2,,普师,1
物理,10749,宁夏大学,207,物+化,化学工程与工艺,552,78731,6,6,,,1
物理,10475,河南大学,223,物+化,生物科学(师范)，物理学(师范)，化学工程与工艺，化学类，计算机类，数学类，材料化学，环境科学，临床医学类(5年)，药学，临床药学(5年)，土木工程，中药学,552,78765,37,37,,普师,13
物理,11845,广东工业大学,271,物+化,应用统计学,552,78827,40,40,,中外联培,1
物理,10164,沈阳医学院,202,物+化,临床医学(5年),551,79147,4,4,,,1
物理,10708,陕西科技大学,206,物+化,计算机类，机器人工程，光电信息材料与器件，机械类，材料类，新媒体技术,551,79186,24,24,,,6
物理,11847,佛山大学,212,物+政,思想政治教育(师范),551,79200,10,10,,普师,1
物理,10541,湖南中医药大学,210,物+化,人工智能，医学信息工程,551,79240,4,4,,,2
物理,11847,佛山大学,203,物+化,光电信息科学与工程，光源与照明，光电信息科学与工程，机械电子工程，光源与照明，车辆工程，数据科学与大数据技术，土木工程，土木工程，数据科学与大数据技术，物理学，土木工程，土木工程，数学与应用数学,551,79242,742,742,,,14
物理,11062,厦门理工学院,208,物+化,计算机科学与技术，自动化，电子信息工程，人工智能，软件工程，网络空间安全，集成电路设计与集成系统，智能制造工程，通信工程，微电子科学与工程，智能电网信息工程，智能车辆工程，土木工程,551,79271,26,26,,,13
物理,10315,南京中医药大学,204,物+化,中药学，护理学,551,79280,12,12,,,2
物理,10173,东北财经大学,212,物,金融学(中外合作办学),551,79354,3,3,,中外合作,1
物理,10602,广西师范大学,221,物+化,"软件工程，电子信息工程，电子科学与技术，人工智能，工业设计，智能制造工程(按职教师资培养,师范)，数学与应用数学(师范)，新能源汽车工程(按职教师资培养,师范)",551,79355,15,15,,,8
物理,10755,新疆大学,210,物,金融学，汉语言文学,551,79603,6,6,,,2
物理,10390,集美大学,211,物,日语，法学,551,79635,5,5,,,2
物理,10736,西北师范大学,215,物+化,物理学(师范)，数学与应用数学(师范),551,79721,9,9,,普师,2
物理,10173,东北财经大学,213,物,经济学(中外合作办学),551,79881,3,3,,中外合作,1
物理,12050,上海商学院,206,物+化,计算机科学与技术,551,79985,2,2,,,1
物理,10224,东北农业大学,214,物+化,生物科学(国家理科基地拔尖人才培养班)，智慧农业，生物育种技术，动物科学(拔尖人才培养班)，生物科学类，应用生物科学，食品科学与工程类，动物医学(5年)，环境科学与工程类，植物生产类，动物生产类，化学生物学，植物保护，制药工程，动物药学，农业资源与环境,551,80025,54,54,,,16
物理,11658,海南师范大学,236,物+化,软件工程,551,80266,7,7,,,1
物理,10456,山东财经大学,206,物+化,数据科学与大数据技术，人工智能，计算机科学与技术，数学与应用数学,550,80398,13,13,,,4
物理,10588,广东技术师范大学,201,物+化,数学与应用数学(师范)，物理学(师范),550,80470,238,238,,普师,2
物理,11819,东莞理工学院,215,物+化,电子信息工程，材料科学与工程，应用化学,550,80517,93,93,,,3
物理,11819,东莞理工学院,202,物+化,电子信息工程，计算机科学与技术，电气工程及其自动化，机器人工程，自动化，智能制造工程，机械设计制造及其自动化，信息与计算科学，通信工程，机械电子工程，食品营养与健康，光电信息科学与工程，工业软件，能源与动力工程，微电子科学与工程，道路桥梁与渡河工程，工程管理，微机电系统工程，材料成型及控制工程，食品科学与工程，环境工程，土木工程，智能医学工程，能源化学工程，工业设计，应用化学，化学工程与工艺，工业工程，材料类,550,80557,1725,1725,,,29
物理,11847,佛山大学,202,物+化,数学与应用数学(师范)，物理学(师范),550,80916,161,161,,普师,2
物理,11660,重庆理工大学,211,物,知识产权，金融学,550,81042,4,4,,,2
物理,10536,长沙理工大学,216,物,法学，建筑学(5年)，风景园林，城乡规划(5年)，人力资源管理,550,81145,14,14,,,5
物理,10070,天津财经大学,212,物,大数据管理与应用，金融工程，数字经济，管理科学与工程类，经济统计学，金融数学,550,81174,14,14,,,6
物理,10404,华东交通大学,213,物+化,电气工程及其自动化，交通运输，轨道交通信号与控制，自动化，通信工程，机械电子工程，机械设计制造及其自动化，车辆工程，电子信息工程，铁道工程，交通工程，智能制造工程，测绘工程，光电信息科学与工程，通信工程，测控技术与仪器，数据科学与大数据技术，计算机科学与技术，物联网工程，建筑环境与能源应用工程，土木工程，虚拟现实技术，土木工程，智能建造，材料成型及控制工程，人工智能，计算机科学与技术，建筑电气与智能化，给排水科学与工程，材料成型及控制工程,550,81231,107,107,,,30
物理,10406,南昌航空大学,215,物+化,飞行器适航技术，飞行器控制与信息工程，电气工程及其自动化，光电信息科学与工程，电子科学与技术，焊接技术与工程，智能制造工程，通信工程，计算机科学与技术，能源与动力工程，新能源科学与工程，环境工程，应用化学，数学与应用数学，网络工程，生物医学工程，增材制造工程，给排水科学与工程，土木工程，交通工程，电子封装技术，材料化学,550,81256,65,65,,,22
物理,10496,武汉轻工大学,211,物+化,计算机类，食品科学与工程类，机械类，生物工程类,550,81278,8,8,,,4
物理,10037,北京物资学院,206,物+化,应用统计学，人工智能,550,81321,3,3,,,2
物理,10541,湖南中医药大学,212,物+化,计算机科学与技术,550,81336,2,2,,,1
物理,10633,成都中医药大学,213,物+化,医学信息工程，眼视光学,550,81354,6,6,,,2
物理,10093,承德医学院,202,物+化,临床医学(5年),550,81414,3,3,,,1
物理,10656,西南民族大学,213,物+化,电气工程及其自动化，自动化，软件工程，数学与应用数学，通信工程，网络工程,550,81461,19,19,,,6
